motor_vehicle;0000000030 destination customers delivery
motor_vehicle;0000000073 agricultural forestry
motor_vehicle;0000000136 private
motor_vehicle;0000000469 no
motor_vehicle;0000000001 permit

motorcycle;0000028697 yes
motorcycle;0000007061 no
motorcycle;0000000243 private
motorcycle;0000000237 designated
motorcycle;0000000117 destination
motorcycle;0000000029 agricultural forestry
motorcycle;0000000001 permissive

vehicle;0000002176 no
vehicle;0000000576 yes
vehicle;0000000556 private
vehicle;0000000262 destination
vehicle;0000000138 agricultural forestry
vehicle;0000000105 permissive
vehicle;0000000003 designated official

horse;0000021837 yes permissive
horse;0000010811 no
horse;0000000105 private
horse;0000000053 designated official
horse;0000000007 destination

wheelchair;0000203478 yes true
wheelchair;0000100082 no false
wheelchair;0000080430 limited
wheelchair;0000002769 designated official
wheelchair;0000000005 private
wheelchair;0000000139 bad
wheelchair;0000000031 half
wheelchair;0000000005 partial

kerb;0000000001 lowered
kerb;0000000001 flush no
kerb;0000000001 raised
kerb;0000000001 rolled

hgv;0000001141 no
hgv;0000000359 yes true permissive
hgv;0000000111 destination delivery
hgv;0000000108 designated official
hgv;0000000065 private
hgv;0000000016 agricultural forestry

railway;0000312710 level_crossing
railway;0000078746 station
railway;0000067876 buffer_stop
railway;0000056184 switch
railway;0000049600 crossing
railway;0000037871 tram_stop
railway;0000024038 halt stop
railway;0000014285 subway_entrance
railway;0000010890 signal
railway;0000000001 funicular

waterway;0000004698 weir
waterway;0000001647 lock_gate
waterway;0000000425 waterfall
waterway;0000000170 lock

surface;0000000001 asphalt
surface;0000000001 paved paving_stones sett cobblestone
surface;0000000001 unpaved compacted gravel grass ground

ford;0000037927 yes
ford;0000000310 stepping_stones

direction;0000274642 forward
direction;0000249637 backward
direction;0000021634 both forward;backward backward;forward

traffic_sign:direction;0000000001 forward
traffic_sign:direction;0000000001 backward
traffic_sign:direction;0000000001 both forward;backward backward;forward

give_way:direction;0000000001 forward
give_way:direction;0000000001 backward

stop:direction;0000000001 forward
stop:direction;0000000001 backward

monitoring:bicycle;0000000001 yes induction_loop
